0.00.026.586 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.166.218 W srv  llama_server: -----------------
0.00.166.220 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.166.220 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.166.221 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.166.221 W srv  llama_server: -----------------
0.00.167.514 I srv    load_model: loading model 'runs/raft-s0/gguf_e2/model.Q8_0.gguf'
0.00.672.923 W model has unused tensor blk.24.attn_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.928 W model has unused tensor blk.24.post_attention_norm.weight (size = 4096 bytes) -- ignoring
0.00.672.931 W model has unused tensor blk.24.attn_q.weight (size = 4456448 bytes) -- ignoring
0.00.672.933 W model has unused tensor blk.24.attn_k.weight (size = 557056 bytes) -- ignoring
0.00.672.934 W model has unused tensor blk.24.attn_v.weight (size = 557056 bytes) -- ignoring
0.00.672.938 W model has unused tensor blk.24.attn_output.weight (size = 2228224 bytes) -- ignoring
0.00.672.939 W model has unused tensor blk.24.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.940 W model has unused tensor blk.24.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.672.942 W model has unused tensor blk.24.ffn_gate.weight (size = 3899392 bytes) -- ignoring
0.00.672.943 W model has unused tensor blk.24.ffn_down.weight (size = 3899392 bytes) -- ignoring
0.00.672.944 W model has unused tensor blk.24.ffn_up.weight (size = 3899392 bytes) -- ignoring
0.00.672.946 W model has unused tensor blk.24.nextn.eh_proj.weight (size = 2228224 bytes) -- ignoring
0.00.672.955 W model has unused tensor blk.24.nextn.enorm.weight (size = 4096 bytes) -- ignoring
0.00.672.957 W model has unused tensor blk.24.nextn.hnorm.weight (size = 4096 bytes) -- ignoring
0.00.672.961 W model has unused tensor blk.24.nextn.shared_head_norm.weight (size = 4096 bytes) -- ignoring
0.01.206.229 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.01.208.109 I srv  llama_server: model loaded
0.01.208.114 I srv  llama_server: listening on http://127.0.0.1:8091
0.03.071.392 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.49.792.494 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.101
2.49.792.587 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.913 MiB)
2.49.800.850 I slot launch_slot_: id  1 | task 69106 | processing task, is_child = 0
2.50.052.138 I slot print_timing: id  1 | task 69106 | prompt eval time =      47.37 ms /  2125 tokens (    0.02 ms per token, 44855.83 tokens per second)
2.50.052.141 I slot print_timing: id  1 | task 69106 |        eval time =     203.89 ms /   130 tokens (    1.57 ms per token,   637.61 tokens per second)
2.50.052.142 I slot print_timing: id  1 | task 69106 |       total time =     251.26 ms /  2255 tokens
2.50.052.143 I slot print_timing: id  1 | task 69106 |    graphs reused =      65820
2.50.052.239 I slot      release: id  1 | task 69106 | stop processing: n_tokens = 2254, truncated = 0
2.50.060.649 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.105
2.50.060.742 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.974 MiB)
2.50.068.965 I slot launch_slot_: id  1 | task 69239 | processing task, is_child = 0
2.50.195.662 I slot print_timing: id  1 | task 69239 | prompt eval time =      47.81 ms /  2141 tokens (    0.02 ms per token, 44782.36 tokens per second)
2.50.195.667 I slot print_timing: id  1 | task 69239 |        eval time =      78.87 ms /    50 tokens (    1.58 ms per token,   633.99 tokens per second)
2.50.195.667 I slot print_timing: id  1 | task 69239 |       total time =     126.67 ms /  2191 tokens
2.50.195.668 I slot print_timing: id  1 | task 69239 |    graphs reused =      65868
2.50.195.766 I slot      release: id  1 | task 69239 | stop processing: n_tokens = 2190, truncated = 0
2.50.203.384 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.113 (> 0.100 thold), f_keep = 0.108
2.50.203.469 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.056 MiB)
2.50.211.695 I slot launch_slot_: id  1 | task 69292 | processing task, is_child = 0
2.50.462.418 I slot print_timing: id  1 | task 69292 | prompt eval time =      46.84 ms /  2084 tokens (    0.02 ms per token, 44494.74 tokens per second)
2.50.462.421 I slot print_timing: id  1 | task 69292 |        eval time =     203.86 ms /   130 tokens (    1.57 ms per token,   637.68 tokens per second)
2.50.462.421 I slot print_timing: id  1 | task 69292 |       total time =     250.70 ms /  2214 tokens
2.50.462.422 I slot print_timing: id  1 | task 69292 |    graphs reused =      65996
2.50.462.516 I slot      release: id  1 | task 69292 | stop processing: n_tokens = 2213, truncated = 0
2.50.470.634 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.113 (> 0.100 thold), f_keep = 0.107
2.50.470.718 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.539 MiB)
2.50.480.415 I slot launch_slot_: id  1 | task 69425 | processing task, is_child = 0
2.50.731.339 I slot print_timing: id  1 | task 69425 | prompt eval time =      46.84 ms /  2085 tokens (    0.02 ms per token, 44516.09 tokens per second)
2.50.731.342 I slot print_timing: id  1 | task 69425 |        eval time =     204.05 ms /   130 tokens (    1.57 ms per token,   637.09 tokens per second)
2.50.731.342 I slot print_timing: id  1 | task 69425 |       total time =     250.89 ms /  2215 tokens
2.50.731.343 I slot print_timing: id  1 | task 69425 |    graphs reused =      66124
2.50.731.439 I slot      release: id  1 | task 69425 | stop processing: n_tokens = 2214, truncated = 0
2.50.739.473 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.107
2.50.739.564 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.854 MiB)
2.50.747.779 I slot launch_slot_: id  1 | task 69558 | processing task, is_child = 0
2.51.002.384 I slot print_timing: id  1 | task 69558 | prompt eval time =      48.31 ms /  2226 tokens (    0.02 ms per token, 46077.42 tokens per second)
2.51.002.386 I slot print_timing: id  1 | task 69558 |        eval time =     206.27 ms /   130 tokens (    1.59 ms per token,   630.24 tokens per second)
2.51.002.387 I slot print_timing: id  1 | task 69558 |       total time =     254.58 ms /  2356 tokens
2.51.002.388 I slot print_timing: id  1 | task 69558 |    graphs reused =      66251
2.51.002.483 I slot      release: id  1 | task 69558 | stop processing: n_tokens = 2355, truncated = 0
2.51.010.323 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.104 (> 0.100 thold), f_keep = 0.101
2.51.010.411 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.115 MiB)
2.51.018.745 I slot launch_slot_: id  1 | task 69691 | processing task, is_child = 0
2.51.273.778 I slot print_timing: id  1 | task 69691 | prompt eval time =      48.71 ms /  2285 tokens (    0.02 ms per token, 46911.25 tokens per second)
2.51.273.781 I slot print_timing: id  1 | task 69691 |        eval time =     206.30 ms /   130 tokens (    1.59 ms per token,   630.15 tokens per second)
2.51.273.782 I slot print_timing: id  1 | task 69691 |       total time =     255.01 ms /  2415 tokens
2.51.273.783 I slot print_timing: id  1 | task 69691 |    graphs reused =      66378
2.51.273.878 I slot      release: id  1 | task 69691 | stop processing: n_tokens = 2414, truncated = 0
2.51.281.650 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565850244514
2.51.281.715 I slot launch_slot_: id  0 | task 69824 | processing task, is_child = 0
2.51.281.778 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.563 MiB)
2.51.606.441 I slot print_timing: id  0 | task 69824 | prompt eval time =      49.36 ms /  2401 tokens (    0.02 ms per token, 48644.60 tokens per second)
2.51.606.444 I slot print_timing: id  0 | task 69824 |        eval time =     257.81 ms /   163 tokens (    1.58 ms per token,   632.26 tokens per second)
2.51.606.445 I slot print_timing: id  0 | task 69824 |       total time =     307.16 ms /  2564 tokens
2.51.606.445 I slot print_timing: id  0 | task 69824 |    graphs reused =      66538
2.51.606.541 I slot      release: id  0 | task 69824 | stop processing: n_tokens = 2563, truncated = 0
2.51.614.681 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.101 (> 0.100 thold), f_keep = 0.092
2.51.614.779 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.678 MiB)
2.51.631.508 I slot launch_slot_: id  0 | task 69990 | processing task, is_child = 0
2.51.949.253 I slot print_timing: id  0 | task 69990 | prompt eval time =      49.06 ms /  2354 tokens (    0.02 ms per token, 47985.98 tokens per second)
2.51.949.256 I slot print_timing: id  0 | task 69990 |        eval time =     268.66 ms /   171 tokens (    1.57 ms per token,   636.49 tokens per second)
2.51.949.256 I slot print_timing: id  0 | task 69990 |       total time =     317.72 ms /  2525 tokens
2.51.949.257 I slot print_timing: id  0 | task 69990 |    graphs reused =      66707
2.51.949.351 I slot      release: id  0 | task 69990 | stop processing: n_tokens = 2524, truncated = 0
2.51.958.027 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.106 (> 0.100 thold), f_keep = 0.094
2.51.958.104 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.654 MiB)
2.51.975.303 I slot launch_slot_: id  0 | task 70164 | processing task, is_child = 0
2.52.257.862 I slot print_timing: id  0 | task 70164 | prompt eval time =      48.39 ms /  2246 tokens (    0.02 ms per token, 46418.39 tokens per second)
2.52.257.864 I slot print_timing: id  0 | task 70164 |        eval time =     234.15 ms /   148 tokens (    1.58 ms per token,   632.09 tokens per second)
2.52.257.865 I slot print_timing: id  0 | task 70164 |       total time =     282.53 ms /  2394 tokens
2.52.257.866 I slot print_timing: id  0 | task 70164 |    graphs reused =      66852
2.52.257.962 I slot      release: id  0 | task 70164 | stop processing: n_tokens = 2393, truncated = 0
2.52.266.032 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565851290891
2.52.266.099 I slot launch_slot_: id  3 | task 70315 | processing task, is_child = 0
2.52.266.163 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.255 MiB)
2.52.601.387 I slot print_timing: id  3 | task 70315 | prompt eval time =      49.40 ms /  2404 tokens (    0.02 ms per token, 48661.01 tokens per second)
2.52.601.390 I slot print_timing: id  3 | task 70315 |        eval time =     276.90 ms /   175 tokens (    1.58 ms per token,   632.01 tokens per second)
2.52.601.390 I slot print_timing: id  3 | task 70315 |       total time =     326.30 ms /  2579 tokens
2.52.601.391 I slot print_timing: id  3 | task 70315 |    graphs reused =      67024
2.52.601.488 I slot      release: id  3 | task 70315 | stop processing: n_tokens = 2578, truncated = 0
2.52.609.104 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.122 (> 0.100 thold), f_keep = 0.092
2.52.609.203 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.133 MiB)
2.52.626.133 I slot launch_slot_: id  3 | task 70493 | processing task, is_child = 0
2.52.975.745 I slot print_timing: id  3 | task 70493 | prompt eval time =      43.88 ms /  1948 tokens (    0.02 ms per token, 44395.82 tokens per second)
2.52.975.747 I slot print_timing: id  3 | task 70493 |        eval time =     305.71 ms /   194 tokens (    1.58 ms per token,   634.58 tokens per second)
2.52.975.748 I slot print_timing: id  3 | task 70493 |       total time =     349.59 ms /  2142 tokens
2.52.975.748 I slot print_timing: id  3 | task 70493 |    graphs reused =      67215
2.52.975.832 I slot      release: id  3 | task 70493 | stop processing: n_tokens = 2141, truncated = 0
2.52.980.959 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2565852665738
2.52.983.903 I slot launch_slot_: id  2 | task 70690 | processing task, is_child = 0
2.53.794.269 I slot print_timing: id  2 | task 70690 | prompt eval time =      18.00 ms /   457 tokens (    0.04 ms per token, 25390.30 tokens per second)
2.53.794.272 I slot print_timing: id  2 | task 70690 |        eval time =     777.44 ms /   387 tokens (    2.01 ms per token,   497.79 tokens per second)
2.53.794.273 I slot print_timing: id  2 | task 70690 |       total time =     795.44 ms /   844 tokens
2.53.794.273 I slot print_timing: id  2 | task 70690 |    graphs reused =      67598
2.53.794.295 I slot      release: id  2 | task 70690 | stop processing: n_tokens = 843, truncated = 0
2.53.797.385 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.932 (> 0.100 thold), f_keep = 0.535
2.53.797.405 I slot launch_slot_: id  2 | task 71079 | processing task, is_child = 0
2.54.672.071 I slot print_timing: id  2 | task 71079 | prompt eval time =      17.71 ms /   484 tokens (    0.04 ms per token, 27323.02 tokens per second)
2.54.672.074 I slot print_timing: id  2 | task 71079 |        eval time =     856.93 ms /   426 tokens (    2.01 ms per token,   497.12 tokens per second)
2.54.672.075 I slot print_timing: id  2 | task 71079 |       total time =     874.65 ms /   910 tokens
2.54.672.076 I slot print_timing: id  2 | task 71079 |    graphs reused =      68020
2.54.672.103 I slot      release: id  2 | task 71079 | stop processing: n_tokens = 909, truncated = 0
2.54.735.825 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2565855496214
2.54.735.901 I slot launch_slot_: id  1 | task 71507 | processing task, is_child = 0
2.54.735.935 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.208 MiB)
2.54.934.894 I slot print_timing: id  1 | task 71507 | prompt eval time =      47.55 ms /  2190 tokens (    0.02 ms per token, 46061.63 tokens per second)
2.54.934.897 I slot print_timing: id  1 | task 71507 |        eval time =     146.13 ms /    93 tokens (    1.57 ms per token,   636.41 tokens per second)
2.54.934.898 I slot print_timing: id  1 | task 71507 |       total time =     193.68 ms /  2283 tokens
2.54.934.899 I slot print_timing: id  1 | task 71507 |    graphs reused =      68111
2.54.934.998 I slot      release: id  1 | task 71507 | stop processing: n_tokens = 2282, truncated = 0
2.54.943.134 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.109 (> 0.100 thold), f_keep = 0.103
2.54.943.236 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.492 MiB)
2.54.951.501 I slot launch_slot_: id  1 | task 71603 | processing task, is_child = 0
2.55.023.753 I slot print_timing: id  1 | task 71603 | prompt eval time =      48.17 ms /  2174 tokens (    0.02 ms per token, 45129.01 tokens per second)
2.55.023.757 I slot print_timing: id  1 | task 71603 |        eval time =      24.05 ms /    15 tokens (    1.60 ms per token,   623.57 tokens per second)
2.55.023.758 I slot print_timing: id  1 | task 71603 |       total time =      72.23 ms /  2189 tokens
2.55.023.758 I slot print_timing: id  1 | task 71603 |    graphs reused =      68124
2.55.023.860 I slot      release: id  1 | task 71603 | stop processing: n_tokens = 2188, truncated = 0
2.55.031.757 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.110 (> 0.100 thold), f_keep = 0.108
2.55.031.832 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.258 MiB)
2.55.040.069 I slot launch_slot_: id  1 | task 71621 | processing task, is_child = 0
2.55.111.932 I slot print_timing: id  1 | task 71621 | prompt eval time =      47.69 ms /  2136 tokens (    0.02 ms per token, 44789.26 tokens per second)
2.55.111.935 I slot print_timing: id  1 | task 71621 |        eval time =      24.15 ms /    15 tokens (    1.61 ms per token,   621.22 tokens per second)
2.55.111.936 I slot print_timing: id  1 | task 71621 |       total time =      71.84 ms /  2151 tokens
2.55.111.937 I slot print_timing: id  1 | task 71621 |    graphs reused =      68137
2.55.112.036 I slot      release: id  1 | task 71621 | stop processing: n_tokens = 2150, truncated = 0
2.55.120.126 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.110
2.55.120.203 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.960 MiB)
2.55.128.237 I slot launch_slot_: id  1 | task 71639 | processing task, is_child = 0
2.55.198.654 I slot print_timing: id  1 | task 71639 | prompt eval time =      46.36 ms /  2075 tokens (    0.02 ms per token, 44758.41 tokens per second)
2.55.198.657 I slot print_timing: id  1 | task 71639 |        eval time =      24.04 ms /    15 tokens (    1.60 ms per token,   623.93 tokens per second)
2.55.198.658 I slot print_timing: id  1 | task 71639 |       total time =      70.40 ms /  2090 tokens
2.55.198.658 I slot print_timing: id  1 | task 71639 |    graphs reused =      68150
2.55.198.759 I slot      release: id  1 | task 71639 | stop processing: n_tokens = 2089, truncated = 0
2.55.205.699 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.112 (> 0.100 thold), f_keep = 0.113
2.55.205.775 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.640 MiB)
2.55.213.690 I slot launch_slot_: id  1 | task 71657 | processing task, is_child = 0
2.55.284.585 I slot print_timing: id  1 | task 71657 | prompt eval time =      46.81 ms /  2100 tokens (    0.02 ms per token, 44857.42 tokens per second)
2.55.284.587 I slot print_timing: id  1 | task 71657 |        eval time =      24.06 ms /    15 tokens (    1.60 ms per token,   623.34 tokens per second)
2.55.284.588 I slot print_timing: id  1 | task 71657 |       total time =      70.88 ms /  2115 tokens
2.55.284.589 I slot print_timing: id  1 | task 71657 |    graphs reused =      68163
2.55.284.689 I slot      release: id  1 | task 71657 | stop processing: n_tokens = 2114, truncated = 0
2.55.291.830 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.103 (> 0.100 thold), f_keep = 0.112
2.55.291.908 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.310 MiB)
2.55.300.207 I slot launch_slot_: id  1 | task 71675 | processing task, is_child = 0
2.55.375.353 I slot print_timing: id  1 | task 71675 | prompt eval time =      49.02 ms /  2299 tokens (    0.02 ms per token, 46900.18 tokens per second)
2.55.375.356 I slot print_timing: id  1 | task 71675 |        eval time =      26.10 ms /    15 tokens (    1.74 ms per token,   574.62 tokens per second)
2.55.375.356 I slot print_timing: id  1 | task 71675 |       total time =      75.12 ms /  2314 tokens
2.55.375.357 I slot print_timing: id  1 | task 71675 |    graphs reused =      68175
2.55.375.465 I slot      release: id  1 | task 71675 | stop processing: n_tokens = 2313, truncated = 0
2.55.383.613 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.100 (> 0.100 thold), f_keep = 0.102
2.55.383.690 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.556 MiB)
2.55.392.248 I slot launch_slot_: id  1 | task 71693 | processing task, is_child = 0
2.55.598.598 I slot print_timing: id  1 | task 71693 | prompt eval time =      49.03 ms /  2359 tokens (    0.02 ms per token, 48113.40 tokens per second)
2.55.598.601 I slot print_timing: id  1 | task 71693 |        eval time =     157.29 ms /   100 tokens (    1.57 ms per token,   635.76 tokens per second)
2.55.598.602 I slot print_timing: id  1 | task 71693 |       total time =     206.32 ms /  2459 tokens
2.55.598.602 I slot print_timing: id  1 | task 71693 |    graphs reused =      68273
2.55.598.714 I slot      release: id  1 | task 71693 | stop processing: n_tokens = 2458, truncated = 0
2.55.606.972 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.105 (> 0.100 thold), f_keep = 0.096
2.55.607.066 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.885 MiB)
2.55.615.480 I slot launch_slot_: id  1 | task 71796 | processing task, is_child = 0
2.55.848.378 I slot print_timing: id  1 | task 71796 | prompt eval time =      48.44 ms /  2244 tokens (    0.02 ms per token, 46321.53 tokens per second)
2.55.848.381 I slot print_timing: id  1 | task 71796 |        eval time =     184.43 ms /   116 tokens (    1.59 ms per token,   628.96 tokens per second)
2.55.848.382 I slot print_timing: id  1 | task 71796 |       total time =     232.88 ms /  2360 tokens
2.55.848.382 I slot print_timing: id  1 | task 71796 |    graphs reused =      68386
2.55.848.478 I slot      release: id  1 | task 71796 | stop processing: n_tokens = 2359, truncated = 0
2.55.856.315 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.111 (> 0.100 thold), f_keep = 0.100
2.55.856.410 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.568 MiB)
2.55.864.697 I slot launch_slot_: id  1 | task 71915 | processing task, is_child = 0
2.55.991.302 I slot print_timing: id  1 | task 71915 | prompt eval time =      47.58 ms /  2121 tokens (    0.02 ms per token, 44577.55 tokens per second)
2.55.991.305 I slot print_timing: id  1 | task 71915 |        eval time =      79.00 ms /    50 tokens (    1.58 ms per token,   632.90 tokens per second)
2.55.991.305 I slot print_timing: id  1 | task 71915 |       total time =     126.58 ms /  2171 tokens
2.55.991.306 I slot print_timing: id  1 | task 71915 |    graphs reused =      68434
2.55.991.401 I slot      release: id  1 | task 71915 | stop processing: n_tokens = 2170, truncated = 0
2.55.999.114 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.102 (> 0.100 thold), f_keep = 0.109
2.55.999.185 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.603 MiB)
2.56.007.416 I slot launch_slot_: id  1 | task 71968 | processing task, is_child = 0
2.56.194.662 I slot print_timing: id  1 | task 71968 | prompt eval time =      48.88 ms /  2303 tokens (    0.02 ms per token, 47116.35 tokens per second)
2.56.194.666 I slot print_timing: id  1 | task 71968 |        eval time =     138.34 ms /    87 tokens (    1.59 ms per token,   628.86 tokens per second)
2.56.194.667 I slot print_timing: id  1 | task 71968 |       total time =     187.22 ms /  2390 tokens
2.56.194.667 I slot print_timing: id  1 | task 71968 |    graphs reused =      68518
2.56.194.761 I slot      release: id  1 | task 71968 | stop processing: n_tokens = 2389, truncated = 0
2.56.201.804 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.133 (> 0.100 thold), f_keep = 0.099
2.56.201.887 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.915 MiB)
2.56.210.420 I slot launch_slot_: id  1 | task 72058 | processing task, is_child = 0
2.56.371.455 I slot print_timing: id  1 | task 72058 | prompt eval time =      42.48 ms /  1785 tokens (    0.02 ms per token, 42021.75 tokens per second)
2.56.371.458 I slot print_timing: id  1 | task 72058 |        eval time =     118.53 ms /    74 tokens (    1.60 ms per token,   624.33 tokens per second)
2.56.371.458 I slot print_timing: id  1 | task 72058 |       total time =     161.00 ms /  1859 tokens
2.56.371.459 I slot print_timing: id  1 | task 72058 |    graphs reused =      68589
2.56.371.541 I slot      release: id  1 | task 72058 | stop processing: n_tokens = 1858, truncated = 0
2.56.374.627 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2565856480297
2.56.374.663 I slot launch_slot_: id  0 | task 72135 | processing task, is_child = 0
2.56.374.723 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 83.892 MiB)
2.56.666.976 I slot print_timing: id  0 | task 72135 | prompt eval time =      14.90 ms /   266 tokens (    0.06 ms per token, 17855.94 tokens per second)
2.56.666.980 I slot print_timing: id  0 | task 72135 |        eval time =     268.68 ms /   125 tokens (    2.15 ms per token,   465.24 tokens per second)
2.56.666.980 I slot print_timing: id  0 | task 72135 |       total time =     283.58 ms /   391 tokens
2.56.666.981 I slot print_timing: id  0 | task 72135 |    graphs reused =      68712
2.56.667.001 I slot      release: id  0 | task 72135 | stop processing: n_tokens = 390, truncated = 0
2.56.898.091 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2565857198168
2.56.898.160 I slot launch_slot_: id  3 | task 72262 | processing task, is_child = 0
2.57.155.436 I slot print_timing: id  3 | task 72262 | prompt eval time =      44.86 ms /  2042 tokens (    0.02 ms per token, 45522.44 tokens per second)
2.57.155.439 I slot print_timing: id  3 | task 72262 |        eval time =     207.58 ms /   131 tokens (    1.58 ms per token,   631.07 tokens per second)
2.57.155.439 I slot print_timing: id  3 | task 72262 |       total time =     252.44 ms /  2173 tokens
2.57.155.439 I slot print_timing: id  3 | task 72262 |    graphs reused =      68840
2.57.155.535 I slot      release: id  3 | task 72262 | stop processing: n_tokens = 2172, truncated = 0
2.57.163.640 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.117 (> 0.100 thold), f_keep = 0.109
2.57.163.720 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.676 MiB)
2.57.172.106 I slot launch_slot_: id  3 | task 72396 | processing task, is_child = 0
2.57.423.096 I slot print_timing: id  3 | task 72396 | prompt eval time =      44.92 ms /  2024 tokens (    0.02 ms per token, 45058.88 tokens per second)
2.57.423.099 I slot print_timing: id  3 | task 72396 |        eval time =     206.05 ms /   130 tokens (    1.59 ms per token,   630.91 tokens per second)
2.57.423.100 I slot print_timing: id  3 | task 72396 |       total time =     250.97 ms /  2154 tokens
2.57.423.100 I slot print_timing: id  3 | task 72396 |    graphs reused =      68967
2.57.423.198 I slot      release: id  3 | task 72396 | stop processing: n_tokens = 2153, truncated = 0
2.57.431.594 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.116 (> 0.100 thold), f_keep = 0.110
2.57.431.687 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 84.643 MiB)
2.57.441.284 I slot launch_slot_: id  3 | task 72529 | processing task, is_child = 0
2.57.562.782 I slot print_timing: id  3 | task 72529 | prompt eval time =      45.38 ms /  2031 tokens (    0.02 ms per token, 44756.39 tokens per second)
2.57.562.785 I slot print_timing: id  3 | task 72529 |        eval time =      76.09 ms /    47 tokens (    1.62 ms per token,   617.70 tokens per second)
2.57.562.785 I slot print_timing: id  3 | task 72529 |       total time =     121.47 ms /  2078 tokens
2.57.562.786 I slot print_timing: id  3 | task 72529 |    graphs reused =      69011
2.57.562.882 I slot      release: id  3 | task 72529 | stop processing: n_tokens = 2077, truncated = 0
2.57.571.073 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.115 (> 0.100 thold), f_keep = 0.114
2.57.571.155 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 86.028 MiB)
2.57.586.533 I slot launch_slot_: id  3 | task 72579 | processing task, is_child = 0
2.57.657.618 I slot print_timing: id  3 | task 72579 | prompt eval time =      45.01 ms /  2044 tokens (    0.02 ms per token, 45408.10 tokens per second)
2.57.657.622 I slot print_timing: id  3 | task 72579 |        eval time =      26.04 ms /    15 tokens (    1.74 ms per token,   575.99 tokens per second)
2.57.657.623 I slot print_timing: id  3 | task 72579 |       total time =      71.06 ms /  2059 tokens
2.57.657.623 I slot print_timing: id  3 | task 72579 |    graphs reused =      69023
2.57.657.728 I slot      release: id  3 | task 72579 | stop processing: n_tokens = 2058, truncated = 0
2.57.665.737 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.114 (> 0.100 thold), f_keep = 0.115
2.57.665.815 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 87.812 MiB)
2.57.681.526 I slot launch_slot_: id  3 | task 72597 | processing task, is_child = 0
2.57.802.644 I slot print_timing: id  3 | task 72597 | prompt eval time =      47.00 ms /  2078 tokens (    0.02 ms per token, 44213.71 tokens per second)
2.57.802.647 I slot print_timing: id  3 | task 72597 |        eval time =      74.09 ms /    47 tokens (    1.58 ms per token,   634.37 tokens per second)
2.57.802.647 I slot print_timing: id  3 | task 72597 |       total time =     121.09 ms /  2125 tokens
2.57.802.648 I slot print_timing: id  3 | task 72597 |    graphs reused =      69068
2.57.802.751 I slot      release: id  3 | task 72597 | stop processing: n_tokens = 2124, truncated = 0
2.57.810.881 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.112 (> 0.100 thold), f_keep = 0.111
2.57.810.959 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 85.723 MiB)
